object_id,mjd,passband,flux,flux_err,detected
745,60237.2675,2,8.645923,0.894452,1
745,60237.2751,1,3.856110,0.860576,0
745,60237.2827,3,14.269365,1.747840,1
745,60237.2936,4,4.673564,3.320483,0
745,60237.3046,5,8.907629,8.982828,0
745,60240.0698,2,7.153900,1.308041,1
745,60240.0775,1,-1.178607,1.774192,0
745,60240.0853,3,12.163086,1.697149,1
745,60240.0964,4,13.720473,2.388445,0
745,60240.1075,5,11.457428,5.322919,0
745,60249.0813,2,8.373236,0.656900,1
745,60249.0890,1,2.751395,0.653086,0
745,60249.0966,3,9.575409,1.137839,1
745,60249.1076,4,11.170662,1.918243,0
745,60249.1185,5,12.641861,4.627545,0
745,60260.0516,0,2.991639,2.211490,0
745,60261.0449,0,1.983359,1.498702,0
745,60262.0455,0,2.294070,1.485966,0
745,60263.0460,0,0.876825,1.528091,0
745,60264.0378,0,0.431080,1.561684,0
745,60265.0387,0,1.036921,1.635155,0
745,60491.3446,2,-0.080073,1.415328,0
745,60491.3523,1,1.443816,1.536624,0
745,60491.3600,3,-1.350721,2.087252,0
745,60491.3711,4,1.833686,3.047718,0
745,60491.3822,5,-5.951064,7.353292,0
745,60499.2579,0,-2.727878,2.434894,0
745,60500.2524,0,1.035895,1.981924,0
745,60501.2549,0,3.891400,2.137379,0
745,60502.2441,0,3.144261,2.527925,0
745,60508.3126,2,0.340283,1.542590,0
745,60508.3203,1,-1.519243,1.762216,0
745,60508.3280,3,-0.225366,1.936753,0
745,60508.3391,4,-0.969710,2.483223,0
745,60508.3502,5,-0.690744,5.950683,0
745,60520.4204,2,1.262022,1.091092,0
745,60520.4281,1,0.877495,1.275603,0
745,60520.4357,3,5.567274,2.248725,0
745,60520.4414,4,-15.494463,24.753073,0
745,60524.2184,0,2.010897,2.002185,0
745,60525.1824,0,-1.481831,2.803263,0
745,60532.2542,2,1.570823,0.741916,0
745,60532.2619,1,-1.668086,0.703330,0
745,60532.2696,3,0.527120,1.194459,0
745,60532.2808,4,3.466413,1.835984,0
745,60532.2919,5,0.818760,4.476665,0
745,60535.1729,2,-2.060537,1.569328,0
745,60535.1806,1,-0.886033,1.952035,0
745,60535.1883,3,1.161469,2.009053,0
745,60535.1995,4,4.222486,2.761269,0
745,60535.2105,5,2.749555,6.460676,0
745,60538.1650,2,-0.704616,1.819875,0
745,60538.1727,1,0.898735,2.583859,0
745,60538.1804,3,1.045497,1.895380,0
745,60538.1915,4,2.790432,2.238828,0
745,60538.2026,5,7.987099,4.805237,0
745,60546.1186,2,-1.392896,1.140583,0
745,60546.1263,1,-0.201576,1.321422,0
745,60546.1341,3,3.708289,2.103065,0
745,60546.1452,4,0.720514,2.830935,0
745,60546.1563,5,-1.759539,6.414546,0
745,60549.1355,2,1.529074,0.967548,0
745,60549.1432,1,-0.171176,0.902123,0
745,60549.1509,3,-1.105280,1.491561,0
745,60549.1620,4,0.078397,2.244191,0
745,60549.1731,5,3.382332,5.399205,0
745,60554.1081,0,2.430883,2.332863,0
745,60555.1038,0,-1.425256,1.925292,0
745,60556.0965,0,-2.227455,2.400602,0
745,60557.0962,0,-0.890007,1.720053,0
745,60558.1179,0,1.848727,2.113391,0
745,60559.1183,0,-1.626344,1.785855,0
745,60560.1152,0,-0.546984,2.542452,0
745,60567.3762,2,-1.386675,0.795526,0
745,60567.3838,1,1.278796,0.776219,0
745,60567.3914,3,1.366610,1.476953,0
745,60567.4024,4,-2.904527,3.002535,0
745,60567.4094,5,10.068493,55.892746,0
745,60574.1760,2,-1.869883,1.613859,0
745,60574.1837,1,0.099717,2.342319,0
745,60574.1915,3,-0.576725,1.803925,0
745,60574.2025,4,-4.931579,2.207664,0
745,60574.2134,5,-2.042591,4.882514,0
745,60577.0661,2,0.423290,1.277017,0
745,60577.0738,1,0.401185,1.205944,0
745,60577.0815,3,-2.869784,1.982214,0
745,60577.0925,4,3.433904,2.962857,0
745,60577.1025,5,0.936112,8.223761,0
745,60580.0570,2,0.149172,1.260868,0
745,60580.0647,1,-0.477123,1.190639,0
745,60580.0724,3,-2.090995,1.959089,0
745,60580.0835,4,1.832027,2.938908,0
745,60580.0946,5,-4.978856,7.041654,0
745,60582.0718,0,-0.127533,1.908607,0
745,60583.0256,0,-3.816974,2.820683,0
745,60584.0252,0,-2.989666,2.162873,0
745,60585.0205,0,1.162668,1.780971,0
745,60586.0210,0,-0.223464,1.684332,0
745,60587.0215,0,-1.253685,1.924248,0
745,60588.0219,0,-1.430455,1.529368,0
745,60593.0158,2,-1.345316,0.969927,0
745,60593.0236,1,0.991342,1.112474,0
745,60593.0313,3,0.522282,1.326223,0
745,60593.0425,4,-0.014208,1.908774,0
745,60593.0537,5,6.412756,4.572712,0
745,60596.0872,2,5.859457,2.332094,0
745,60596.0950,1,2.305524,3.249966,0
745,60596.1027,3,2.101510,2.520179,0
745,60596.1138,4,-1.090116,2.939652,0
745,60596.1250,5,-6.592421,6.297403,0
745,60603.0685,2,0.900913,0.604430,0
745,60603.0762,1,0.701211,0.567170,0
745,60603.0839,3,1.416298,1.238110,0
745,60603.0951,4,2.063390,1.697827,0
745,60603.1062,5,-2.264167,3.905841,0
745,60606.0701,2,1.305300,0.876512,0
745,60606.0779,1,-0.627972,0.816242,0
745,60606.0856,3,2.130087,1.396617,0
745,60606.0967,4,0.887228,2.143338,0
745,60606.1078,5,9.727159,5.315616,0
745,60609.0721,2,-0.380975,0.624047,0
745,60609.0799,1,-0.212012,0.586246,0
745,60609.0876,3,-0.124670,1.028383,0
745,60609.0987,4,0.261278,1.597581,0
745,60609.1096,5,-7.531293,3.994227,0
745,60612.0529,0,-0.469475,0.957792,0
745,60613.0359,0,0.065611,1.053301,0
745,60614.0366,0,0.811312,1.197948,0
745,60615.0285,0,-1.683814,1.378633,0
745,60616.0379,0,-1.741680,1.407173,0
745,60617.0384,0,-0.876484,1.092364,0
745,60620.1257,0,-0.512924,1.546532,0
745,60621.2202,2,-0.910216,0.895148,0
745,60621.2278,1,0.674231,0.886172,0
745,60621.2355,3,3.099374,1.625964,0
745,60621.2464,4,-1.934017,2.710157,0
745,60621.2573,5,-7.524217,7.391747,0
745,60624.0348,2,-1.101210,1.238075,0
745,60624.0425,1,1.185406,1.604324,0
745,60624.0502,3,-0.816001,1.490072,0
745,60624.0612,4,-1.970390,1.929737,0
745,60624.0722,5,2.976642,4.417903,0
1124,59750.4229,2,1.929243,1.531847,0
1124,59750.4306,1,0.016470,2.157105,0
1124,59750.4383,3,0.415283,2.331983,0
1124,59750.4450,4,-16.543753,10.423373,0
1124,59752.4070,2,0.646145,1.083173,0
1124,59752.4147,1,-0.183834,1.134061,0
1124,59752.4224,3,-2.154332,1.479982,0
1124,59752.4334,4,-0.003135,2.371642,0
1124,59752.4435,5,-4.988304,9.556839,0
1124,59767.2968,2,-0.605749,0.896293,0
1124,59767.3045,1,1.165788,0.780790,0
1124,59767.3122,3,4.110050,1.356920,0
1124,59767.3233,4,-0.012235,2.161318,0
1124,59767.3343,5,1.264989,5.028581,0
1124,59770.2179,2,-0.384483,2.069243,0
1124,59770.2256,1,5.026761,2.829252,0
1124,59770.2334,3,-1.417840,2.169119,0
1124,59770.2445,4,0.706615,2.694045,0
1124,59770.2557,5,3.521158,6.333658,0
1124,59779.3188,2,0.583962,2.358705,0
1124,59779.3265,1,1.121045,2.877239,0
1124,59779.3342,3,0.625188,2.278082,0
1124,59779.3452,4,-2.019918,2.999178,0
1124,59779.3562,5,0.703816,7.139764,0
1124,59782.1897,2,0.248759,1.469139,0
1124,59782.1974,1,2.068685,1.418539,0
1124,59782.2051,3,1.443875,2.370803,0
1124,59782.2162,4,1.821738,3.123878,0
1124,59782.2274,5,7.884873,7.624790,0
1124,59797.2861,2,0.424900,1.079209,0
1124,59797.2938,1,0.406930,1.126406,0
1124,59797.3015,3,0.735394,1.944530,0
1124,59797.3126,4,5.408443,2.819125,0
1124,59797.3237,5,11.112542,7.032194,0
1124,59800.3168,2,0.954638,2.320699,0
1124,59800.3244,1,-0.523264,3.399766,0
1124,59800.3320,3,-0.538771,2.674036,0
1124,59800.3429,4,-0.141583,3.078732,0
1124,59800.3539,5,4.016471,6.587182,0
1124,59807.1738,2,1.528038,1.631594,0
1124,59807.1815,1,1.481942,2.117917,0
1124,59807.1892,3,-0.020420,1.746438,0
1124,59807.2003,4,-0.013201,2.211664,0
1124,59807.2114,5,0.742005,5.120771,0
1124,59810.1045,2,1.246826,1.044778,0
1124,59810.1122,1,0.702389,1.013331,0
1124,59810.1200,3,2.776916,1.791674,0
1124,59810.1311,4,2.300626,2.752464,0
1124,59810.1422,5,3.238307,6.602736,0
1124,59813.1044,2,-0.412839,0.998197,0
1124,59813.1122,1,-1.537418,0.973825,0
1124,59813.1199,3,1.012905,1.585805,0
1124,59813.1310,4,1.668286,2.607388,0
1124,59813.1422,5,-7.191369,5.945685,0
1124,59819.1532,0,-0.358299,1.968095,0
1124,59820.1047,0,3.084146,1.927804,0
1124,59821.1026,0,-3.776684,2.747573,0
1124,59822.1105,0,0.467735,3.248183,0
1124,59823.1505,0,-6.804703,3.029140,0
1124,59835.0600,2,1.761204,1.683976,0
1124,59835.0678,1,-2.622109,2.528914,0
1124,59835.0755,3,1.358781,2.281323,0
1124,59835.0866,4,-4.854721,2.799223,0
1124,59835.0978,5,3.178437,5.887685,0
1124,59839.0306,2,-2.084535,1.200008,0
1124,59839.0384,1,-1.573970,1.167776,0
1124,59839.0461,3,-0.782101,1.610307,0
1124,59839.0573,4,0.962022,2.158458,0
1124,59839.0684,5,-10.860540,5.269359,0
1124,59842.0207,2,0.528071,1.052482,0
1124,59842.0285,1,2.187696,1.069408,0
1124,59842.0362,3,-0.762731,1.621232,0
1124,59842.0473,4,-1.150511,2.339594,0
1124,59842.0585,5,4.476137,5.303782,0
1124,59851.1114,0,-0.726163,1.896094,0
1124,59854.0796,2,0.546826,1.127801,0
1124,59854.0873,1,0.186047,1.219469,0
1124,59854.0950,3,-1.829118,1.496464,0
1124,59854.1061,4,-4.718601,2.213591,0
1124,59854.1172,5,-2.642333,5.271391,0
1124,59857.0453,2,-0.345650,1.804134,0
1124,59857.0531,1,1.540737,2.508853,0
1124,59857.0608,3,1.015306,1.912358,0
1124,59857.0719,4,1.176030,2.466681,0
1124,59857.0830,5,-5.490647,5.488206,0
1124,59864.0162,2,0.823645,0.866529,0
1124,59864.0239,1,0.171588,0.903202,0
1124,59864.0316,3,-0.809405,1.423214,0
1124,59864.0428,4,1.959829,2.359384,0
1124,59864.0539,5,1.422090,5.970035,0
1124,59867.0178,2,0.988187,1.334224,0
1124,59867.0255,1,2.872337,1.341817,0
1124,59867.0332,3,2.253889,2.216116,0
1124,59867.0443,4,-1.780093,3.262563,0
1124,59867.0554,5,-6.458337,9.544779,0
1124,59870.0194,2,0.394638,0.944834,0
1124,59870.0272,1,-0.659755,0.945939,0
1124,59870.0349,3,0.116339,1.521690,0
1124,59870.0459,4,-0.316133,2.555754,0
1124,59870.0571,5,5.281807,5.967761,0
1124,59873.0212,2,0.054185,0.752658,0
1124,59873.0289,1,1.068290,0.778062,0
1124,59873.0366,3,1.633215,1.250978,0
1124,59873.0477,4,0.650270,1.907741,0
1124,59873.0588,5,-7.594977,4.846410,0
1124,59874.0599,0,1.946393,1.651823,0
1124,59875.0311,0,0.541438,1.365707,0
1124,59876.0231,0,0.675689,2.197370,0
1124,59877.0238,0,2.776353,1.664411,0
1124,59878.0246,0,-2.089022,1.682187,0
1124,59879.0248,0,-0.739509,1.725376,0
1124,59880.0258,0,-1.884215,1.395164,0
1124,59884.0823,2,0.541592,1.111743,0
1124,59884.0900,1,-0.555456,1.534937,0
1124,59884.0976,3,-1.197826,1.543856,0
1124,59884.1085,4,-1.312853,2.029853,0
1124,59884.1195,5,1.973272,4.929869,0
1124,59887.0298,2,0.056974,1.908159,0
1124,59887.0375,1,-1.522329,3.028581,0
1124,59887.0451,3,1.231857,2.310366,0
1124,59887.0562,4,1.140286,2.281948,0
1124,59887.0673,5,-4.438347,5.401866,0
1124,60118.4163,0,1.549834,1.617817,0
1124,60124.2541,2,1.740614,2.323670,0
1124,60124.2618,1,3.511575,3.014585,0
1124,60124.2695,3,-0.947084,2.537206,0
1124,60124.2807,4,-1.351666,3.009396,0
1124,60124.2918,5,2.588141,6.749533,0
1124,60140.2290,0,0.877761,1.940510,0
1124,60141.2225,0,-0.088264,3.658313,0
1124,60142.2202,0,0.422752,3.189936,0
1124,60143.2212,0,-0.021911,2.507647,0
1124,60144.2186,0,2.230999,2.003988,0
1124,60145.2123,0,0.213263,2.503366,0
1124,60153.2274,2,-0.598794,1.407369,0
1124,60153.2351,1,1.504902,1.936659,0
1124,60153.2428,3,4.202011,1.671978,0
1124,60153.2539,4,-0.372343,2.092232,0
1124,60153.2650,5,-3.416412,5.318317,0
1124,60162.1477,2,-0.658293,1.919396,0
1124,60162.1554,1,-0.035206,2.662992,0
1124,60162.1631,3,-2.199065,2.805564,0
1124,60162.1742,4,0.647234,3.175772,0
1124,60162.1853,5,6.814576,8.058850,0
1124,60165.1369,2,1.042064,0.863866,0
1124,60165.1446,1,0.150367,0.727991,0
1124,60165.1524,3,-0.649557,1.384516,0
1124,60165.1635,4,2.389567,2.205622,0
1124,60165.1746,5,1.380099,5.685904,0
1124,60168.1260,2,-0.253597,0.896674,0
1124,60168.1337,1,0.688617,0.878976,0
1124,60168.1414,3,-0.605221,1.683174,0
1124,60168.1525,4,2.050329,2.404281,0
1124,60168.1637,5,-6.082849,5.458641,0
1124,60176.1332,0,-0.759724,2.449310,0
1124,60177.1370,0,-0.747269,2.889978,0
1124,60181.3147,2,-0.837931,1.282877,0
1124,60181.3223,1,0.473961,1.270160,0
1124,60181.3299,3,0.418528,2.243737,0
1124,60181.3409,4,3.453404,4.061234,0
1124,60181.3518,5,-7.164863,8.833894,0
1124,60184.3625,2,2.502391,2.176519,0
1124,60184.3701,1,0.349423,2.631403,0
1124,60184.3777,3,-0.260505,2.522377,0
1124,60184.3887,4,4.016181,2.924192,0
1124,60184.3996,5,-7.261653,6.959018,0
1124,60194.1575,2,-1.733422,1.086686,0
1124,60194.1652,1,-0.348004,1.082598,0
1124,60194.1729,3,-0.077930,1.812065,0
1124,60194.1839,4,-1.302946,3.173462,0
1124,60194.1926,5,6.817165,11.383690,0
1124,60197.1181,2,0.249013,1.118410,0
1124,60197.1258,1,-1.990899,0.933575,0
1124,60197.1335,3,0.325339,1.355884,0
1124,60197.1446,4,-1.890434,2.060134,0
1124,60197.1557,5,0.520892,5.031435,0
1124,60198.1077,0,0.154299,2.530836,0
1124,60199.0914,0,-3.068189,3.237137,0
1124,60200.0650,0,-1.627344,2.609286,0
1124,60201.0680,0,2.067143,2.984731,0
1124,60202.0552,0,-2.315159,2.149111,0
1124,60206.1107,0,1.172951,1.609996,0
1124,60207.1469,0,-1.808908,2.915601,0
1124,60208.0229,2,1.718581,1.450830,0
1124,60208.0307,1,0.240711,1.380856,0
1124,60208.0384,3,0.482583,1.857716,0
1124,60208.0495,4,3.600495,2.755982,0
1124,60208.0606,5,-4.090567,7.479743,0
1124,60211.0124,2,-0.484459,2.292658,0
1124,60211.0202,1,-0.420471,3.118594,0
1124,60211.0279,3,-1.829339,2.637015,0
1124,60211.0390,4,-6.363183,3.506217,0
1124,60211.0502,5,10.835242,9.254787,0
1124,60221.0153,2,0.149375,1.016025,0
1124,60221.0230,1,1.143404,0.909189,0
1124,60221.0308,3,0.010570,1.384343,0
1124,60221.0419,4,0.391021,2.195760,0
1124,60221.0530,5,-9.061588,5.709238,0
1124,60224.0140,2,0.696959,1.168345,0
1124,60224.0217,1,-0.174001,1.073407,0
1124,60224.0294,3,-2.800270,1.923729,0
1124,60224.0405,4,-0.003426,2.591618,0
1124,60224.0516,5,-3.085172,5.910725,0
1124,60227.0151,2,-0.725938,1.074131,0
1124,60227.0228,1,1.534574,1.027181,0
1124,60227.0305,3,4.919172,1.623631,0
1124,60227.0416,4,-0.012738,2.250293,0
1124,60227.0527,5,1.418504,5.638758,0
1124,60228.0187,0,-0.521520,2.806762,0
1124,60229.0162,0,5.016961,2.840197,0
1124,60234.0265,0,-1.526071,2.334709,0
1124,60237.2206,2,0.246025,0.938095,0
1124,60237.2283,1,0.496276,0.893273,0
1124,60237.2359,3,0.380627,1.537509,0
1124,60237.2468,4,0.987513,2.534449,0
1124,60237.2578,5,1.950677,7.108011,0
1124,60240.0223,2,-1.370992,2.035654,0
1124,60240.0300,1,0.268135,2.720073,0
1124,60240.0377,3,0.454419,2.683664,0
1124,60240.0488,4,4.447034,3.046020,0
1124,60240.0598,5,3.570531,5.863008,0
1124,60249.0338,2,0.514815,0.883028,0
1124,60249.0415,1,0.820722,0.794767,0
1124,60249.0492,3,0.513796,1.305001,0
1124,60249.0602,4,0.773026,2.139143,0
1124,60249.0712,5,1.976351,5.226009,0
1124,60260.0423,0,5.255716,2.756909,0
1124,60261.0361,0,3.127302,1.992590,0
1124,60262.0367,0,0.779787,1.899229,0
1124,60263.0373,0,-0.349597,2.271414,0
1124,60264.0465,0,-0.399918,1.984881,0
1124,60490.2647,2,106.671692,1.655867,1
1124,60490.2725,1,37.170177,1.883345,1
1124,60490.2802,3,139.818405,2.265712,1
1124,60490.2913,4,143.600189,3.106449,1
1124,60490.3024,5,109.157585,7.225436,1
1124,60493.2372,2,92.858276,1.235649,1
1124,60493.2450,1,32.840427,1.072143,1
1124,60493.2527,3,118.346817,1.846394,1
1124,60493.2639,4,127.559433,2.687140,1
1124,60493.2750,5,97.925781,6.287034,1
1124,60499.2467,0,5.330927,2.713767,0
1124,60500.2437,0,1.053919,2.153805,0
1124,60501.2385,0,-0.984811,2.381166,0
1124,60502.2355,0,-4.291868,2.718572,0
1124,60508.2638,2,63.613319,2.520652,1
1124,60508.2715,1,26.080050,3.596629,1
1124,60508.2792,3,70.339592,2.757922,1
1124,60508.2903,4,65.409424,3.346780,1
1124,60508.3014,5,60.447289,7.515922,0
1124,60524.2390,0,1.296723,2.159719,0
1124,60525.1736,0,4.662858,3.053084,0
1124,60532.3489,2,36.803402,0.927557,1
1124,60532.3565,1,17.534916,0.902650,1
1124,60532.3641,3,39.096992,1.517126,1
1124,60532.3751,4,35.381569,2.366640,1
1124,60532.3860,5,11.880235,6.032955,1
1124,60535.1253,2,38.327606,1.953312,1
1124,60535.1330,1,11.626560,2.521015,1
1124,60535.1408,3,34.924004,2.445587,1
1124,60535.1519,4,29.641951,3.344117,1
1124,60535.1630,5,23.827513,7.849548,0
1124,60538.2351,2,30.975649,1.851617,1
1124,60538.2428,1,16.578369,2.680086,0
1124,60538.2505,3,39.888023,2.024229,1
1124,60538.2615,4,28.031893,2.355202,1
1124,60538.2725,5,16.167408,5.168812,1
1124,60546.3406,2,31.728338,1.952071,1
1124,60546.3482,1,12.355439,2.915868,0
1124,60546.3558,3,30.723368,2.352386,1
1124,60546.3668,4,24.198256,3.166238,1
1124,60546.3777,5,5.449872,7.718103,0
1124,60549.0879,2,26.245625,1.153456,1
1124,60549.0956,1,12.432467,1.080105,1
1124,60549.1034,3,27.458126,1.785336,1
1124,60549.1145,4,23.608156,2.685950,1
1124,60549.1256,5,17.395706,6.510080,0
1124,60554.0964,0,3.685537,2.581629,0
1124,60555.0951,0,0.305707,2.081232,0
1124,60556.0879,0,4.833857,2.590487,0
1124,60557.0831,0,2.674987,1.882492,0
1124,60558.1093,0,0.932209,2.375581,0
1124,60559.1097,0,3.961831,2.064837,0
1124,60560.1065,0,2.888436,2.925214,0
1124,60567.2821,2,22.071766,1.740101,1
1124,60567.2897,1,15.093277,2.387304,0
1124,60567.2973,3,20.598820,1.970510,1
1124,60567.3083,4,13.162310,2.410920,1
1124,60567.3192,5,5.286529,5.490320,0
1124,60574.1118,2,19.103384,1.588555,1
1124,60574.1195,1,7.453941,2.259533,0
1124,60574.1272,3,16.071360,2.021785,1
1124,60574.1383,4,12.228846,2.556842,0
1124,60574.1493,5,12.980383,5.798381,0
1124,60577.0186,2,17.692461,1.506998,1
1124,60577.0263,1,10.631068,1.449485,1
1124,60577.0340,3,18.106054,2.373168,1
1124,60577.0451,4,12.969468,3.561043,0
1124,60577.0563,5,-6.046952,8.606084,0
1124,60580.0095,2,18.459587,1.488467,1
1124,60580.0173,1,8.854025,1.435067,1
1124,60580.0250,3,14.786705,2.348180,1
1124,60580.0361,4,16.871946,3.523424,0
1124,60580.0472,5,-3.621968,8.510231,0
1124,60582.0840,0,0.581027,2.123618,0
1124,60583.0169,0,-2.649446,3.040457,0
1124,60584.0117,0,2.591331,2.364688,0
1124,60585.0117,0,0.732898,1.913362,0
1124,60586.0123,0,-0.042117,1.840329,0
1124,60587.0127,0,-0.004460,2.150663,0
1124,60588.0131,0,2.032534,1.717795,0
1124,60593.0636,2,13.440620,0.979680,1
1124,60593.0713,1,6.320888,1.163512,1
1124,60593.0790,3,11.404663,1.375687,1
1124,60593.0901,4,9.360534,2.003517,1
1124,60593.1012,5,1.542489,4.863807,0
1124,60596.0304,2,15.285591,2.631665,0
1124,60596.0381,1,9.420313,3.731154,0
1124,60596.0458,3,13.419307,2.857271,0
1124,60596.0569,4,6.767196,3.435445,0
1124,60596.0680,5,1.941501,7.514827,0
1124,60603.0208,2,11.660614,0.737356,1
1124,60603.0286,1,6.302905,0.695277,1
1124,60603.0363,3,8.794269,1.192792,1
1124,60603.0473,4,7.323390,1.847936,0
1124,60603.0584,5,4.706118,4.590859,0
1124,60606.0225,2,12.010501,1.053298,1
1124,60606.0303,1,5.811497,1.020331,1
1124,60606.0379,3,7.578362,1.683933,1
1124,60606.0490,4,8.663895,2.582483,0
1124,60606.0601,5,20.640224,6.402452,0
1124,60609.0247,2,10.296103,0.768837,1
1124,60609.0323,1,5.085334,0.729235,1
1124,60609.0400,3,7.383382,1.240882,1
1124,60609.0510,4,6.294532,1.927652,0
1124,60609.0621,5,0.597342,4.800640,0
1124,60612.0266,0,1.142290,1.208098,0
1124,60613.0269,0,1.979066,1.310821,0
1124,60614.0276,0,2.658272,1.495527,0
1124,60615.0375,0,1.198738,1.666959,0
1124,60616.0290,0,0.011457,1.749404,0
1124,60617.0295,0,2.309766,1.375289,0
1124,60621.1734,2,8.912891,0.946969,1
1124,60621.1810,1,4.414091,0.917262,1
1124,60621.1886,3,7.468694,1.620024,0
1124,60621.1996,4,4.174766,2.610421,0
1124,60621.2105,5,9.645403,6.940913,0
1124,60624.1760,2,6.371740,1.704008,1
1124,60624.1836,1,3.750529,2.342939,0
1124,60624.1913,3,5.258712,2.218106,0
1124,60624.2022,4,2.919677,3.050611,0
1124,60624.2132,5,6.331686,7.496435,0
1227,59798.3205,2,-0.582374,1.376349,0
1227,59798.3281,1,-1.582251,1.165982,0
1227,59798.3357,3,-1.302728,1.869394,0
1227,59798.3466,4,2.371519,2.794304,0
1227,59798.3576,5,-2.830487,5.891528,0
1227,59801.3553,2,3.025061,2.465573,0
1227,59801.3629,1,-2.330685,3.560404,0
1227,59801.3705,3,0.056206,2.365655,0
1227,59801.3815,4,0.480166,2.707553,0
1227,59801.3924,5,-2.835142,5.890770,0
1227,59818.2740,0,0.864246,1.813478,0
1227,59819.2541,0,0.295979,2.460471,0
1227,59820.2522,0,-1.305724,1.916273,0
1227,59821.2478,0,-1.394430,2.454984,0
1227,59822.2433,0,3.864635,2.895630,0
1227,59823.2659,0,1.041403,2.720342,0
1227,59826.3105,2,0.979677,0.945058,0
1227,59826.3181,1,2.160075,0.946338,0
1227,59826.3258,3,-0.945849,1.628237,0
1227,59826.3367,4,-5.543201,2.377798,0
1227,59826.3477,5,-2.069189,6.037446,0
1227,59842.2456,2,0.008155,0.875288,0
1227,59842.2532,1,1.659540,0.837984,0
1227,59842.2608,3,1.687704,1.457009,0
1227,59842.2718,4,1.683898,2.389070,0
1227,59842.2827,5,-12.695161,6.526993,0
1227,59851.1792,0,-1.524092,2.594528,0
1227,59854.1485,2,-1.071024,1.244128,0
1227,59854.1563,1,2.877295,1.356627,0
1227,59854.1640,3,2.418826,2.003150,0
1227,59854.1750,4,4.646975,2.953834,0
1227,59854.1860,5,0.842249,6.280283,0
1227,59857.1408,2,1.014772,2.147315,0
1227,59857.1485,1,-0.523046,2.934571,0
1227,59857.1563,3,-0.857606,2.182910,0
1227,59857.1673,4,-0.550855,2.862777,0
1227,59857.1782,5,-11.103329,7.060206,0
1227,59867.1112,2,1.137498,1.106326,0
1227,59867.1189,1,-1.237317,0.993709,0
1227,59867.1267,3,1.958791,1.660179,0
1227,59867.1377,4,-2.266550,2.566485,0
1227,59867.1487,5,3.652491,6.324734,0
1227,59870.1049,2,-2.182987,0.993818,0
1227,59870.1126,1,-0.031989,0.844945,0
1227,59870.1204,3,1.913334,1.506836,0
1227,59870.1314,4,1.303036,2.499689,0
1227,59870.1424,5,-5.828395,5.809925,0
1227,59873.0971,2,-1.486150,1.063088,0
1227,59873.1049,1,-0.256775,1.061628,0
1227,59873.1126,3,-0.214938,1.569096,0
1227,59873.1236,4,2.076725,2.304835,0
1227,59873.1346,5,-6.086024,5.187296,0
1227,59874.1461,0,-2.563318,1.622042,0
1227,59875.0995,0,3.444866,2.062054,0
1227,59876.0980,0,-1.401466,2.448770,0
1227,59877.0976,0,-0.284970,1.785194,0
1227,59878.0964,0,-0.073207,2.035604,0
1227,59879.0895,0,3.033183,1.902184,0
1227,59880.1017,0,2.425678,1.411027,0
1227,59884.1760,2,-0.994930,0.793562,0
1227,59884.1836,1,-1.767564,0.903560,0
1227,59884.1913,3,0.565736,1.291109,0
1227,59884.2022,4,0.228159,1.895549,0
1227,59884.2132,5,-1.669420,4.846860,0
1227,59887.2856,2,-0.501376,1.842818,0
1227,59887.2933,1,-0.590492,2.223166,0
1227,59887.3009,3,-0.821831,2.434361,0
1227,59887.3118,4,-8.004482,3.310741,0
1227,59887.3228,5,-7.744541,8.353500,0
1227,59896.1307,2,-0.018225,0.847817,0
1227,59896.1384,1,0.306942,0.727296,0
1227,59896.1460,3,1.522798,1.520964,0
1227,59896.1569,4,2.964024,2.411459,0
1227,59896.1679,5,4.276873,6.421209,0
1227,59899.1519,2,1.881488,1.384624,0
1227,59899.1595,1,0.118753,1.404844,0
1227,59899.1672,3,2.449711,2.460909,0
1227,59899.1781,4,2.890157,3.848656,0
1227,59899.1891,5,4.522801,8.279836,0
1227,59902.1384,2,0.683466,1.206585,0
1227,59902.1460,1,3.057761,1.100662,0
1227,59902.1537,3,0.720620,2.040278,0
1227,59902.1646,4,-4.147209,2.941262,0
1227,59902.1755,5,0.490779,7.430990,0
1227,59904.1053,0,-0.689164,2.302306,0
1227,59905.0555,0,1.042796,2.530586,0
1227,59906.0562,0,0.365530,2.050218,0
1227,59907.0567,0,3.392469,1.787246,0
1227,59908.0681,0,2.998295,2.719272,0
1227,59909.0582,0,-0.075329,1.856861,0
1227,59910.0503,0,0.795733,1.890508,0
1227,59914.0526,2,1.052387,1.456980,0
1227,59914.0602,1,-1.199636,1.972388,0
1227,59914.0678,3,2.341006,1.794056,0
1227,59914.0788,4,1.643325,2.479692,0
1227,59914.0897,5,1.716792,5.873311,0
1227,59924.1060,2,-1.640170,1.150581,0
1227,59924.1136,1,8.092285,1.596003,1
1227,59924.1212,3,-1.626093,1.833489,0
1227,59924.1322,4,1.858723,2.721667,0
1227,59924.1431,5,-1.829065,6.130054,0
1227,59927.1074,2,-0.773596,1.210783,0
1227,59927.1151,1,0.268809,1.153049,0
1227,59927.1227,3,0.136313,1.708406,0
1227,59927.1336,4,-0.845563,2.511397,0
1227,59927.1446,5,-6.026345,6.375831,0
1227,59930.1236,2,0.774931,0.965461,0
1227,59930.1312,1,-0.286240,0.850292,0
1227,59930.1388,3,1.012682,1.424701,0
1227,59930.1498,4,0.195219,2.271024,0
